ts,data_temperatureSensor_0,data_humiditySensor_1
2022-02-19 10:04:09,17.9,54.5
2022-02-19 10:09:09,17.9,54.5
2022-02-19 10:14:09,18,56.5
2022-02-19 10:19:09,17.9,55.5
2022-02-19 10:24:09,17.9,55
2022-02-19 10:29:09,17.9,56
2022-02-19 10:34:09,17.8,55.5
2022-02-19 10:39:09,17.8,54.5
2022-02-19 10:44:09,17.8,54
2022-02-19 10:49:09,17.8,54
2022-02-19 10:54:09,17.8,53.5
2022-02-19 10:59:09,17.8,54
2022-02-19 11:04:09,17.8,53
2022-02-19 11:09:09,17.8,53
2022-02-19 11:14:09,17.9,53.5
2022-02-19 11:19:09,17.9,53
2022-02-19 11:24:09,17.9,53.5
2022-02-19 11:29:09,17.9,53.5
2022-02-19 11:34:09,17.9,53
2022-02-19 11:39:09,17.9,53.5
2022-02-19 11:44:09,17.9,53
2022-02-19 11:49:09,17.9,52.5
2022-02-19 11:54:09,17.8,53
2022-02-19 11:59:09,17.8,52.5
2022-02-19 12:04:09,17.7,52
2022-02-19 12:09:09,17.6,50.5
2022-02-19 12:14:09,17.7,51.5
2022-02-19 12:19:09,17.8,54
2022-02-19 12:24:09,17.7,53
2022-02-19 12:29:09,17.7,53
2022-02-19 12:34:09,17.7,54.5
2022-02-19 12:39:09,17.8,54
2022-02-19 12:44:09,17.8,52.5
2022-02-19 12:49:09,17.7,54
2022-02-19 12:54:09,17.6,53
2022-02-19 12:59:09,17.4,51.5
2022-02-19 13:04:09,17.4,52
2022-02-19 13:09:09,17.3,51
2022-02-19 13:14:09,17.3,50
2022-02-19 13:19:09,17.2,51
2022-02-19 13:24:09,17.2,50
2022-02-19 13:29:09,17.1,49.5
2022-02-19 13:34:09,17.1,48
2022-02-19 13:39:09,17,48.5
2022-02-19 13:44:09,17.1,49.5
2022-02-19 13:49:09,17,49
2022-02-19 13:54:09,17.1,49
2022-02-19 13:59:09,17,49
2022-02-19 14:04:09,17.1,48.5
2022-02-19 14:09:09,17,47.5
2022-02-19 14:14:09,17,47
2022-02-19 14:19:09,17,47.5
2022-02-19 14:24:09,17,48
2022-02-19 14:29:11,17.1,48.5
2022-02-19 14:34:09,17,47.5
2022-02-19 14:39:09,17,47
2022-02-19 14:44:09,17,49
2022-02-19 14:49:09,17,48.5
2022-02-19 14:54:09,17,49.5
2022-02-19 14:59:09,17,48.5
2022-02-19 15:04:09,17,49
2022-02-19 15:09:09,17,49
2022-02-19 15:14:09,17,48
2022-02-19 15:19:09,17,49
2022-02-19 15:24:09,17,49
2022-02-19 15:29:09,17,48.5
2022-02-19 15:34:09,17,48
2022-02-19 15:39:09,17,48.5
2022-02-19 15:44:09,17,48.5
2022-02-19 15:49:09,17,48.5
2022-02-19 15:54:09,16.9,47.5
2022-02-19 15:59:09,16.9,47.5
2022-02-19 16:04:09,16.9,48.5
2022-02-19 16:09:09,16.9,48
2022-02-19 16:14:09,16.9,48.5
2022-02-19 16:19:09,16.9,49
2022-02-19 16:24:09,16.9,48.5
2022-02-19 16:29:09,16.9,49
2022-02-19 16:34:09,16.8,48.5
2022-02-19 16:39:09,16.9,49
2022-02-19 16:44:09,16.9,50
2022-02-19 16:49:09,16.8,49.5
2022-02-19 16:54:09,16.8,50
2022-02-19 16:59:09,16.8,50
2022-02-19 17:04:09,16.8,50.5
2022-02-19 17:09:09,16.7,50.5
2022-02-19 17:14:09,16.7,50
2022-02-19 17:19:09,16.7,50.5
2022-02-19 17:24:09,16.8,50.5
2022-02-19 17:29:09,16.7,51
2022-02-19 17:34:09,16.8,50.5
2022-02-19 17:39:09,16.8,50.5
2022-02-19 17:44:09,16.7,50.5
2022-02-19 17:49:09,16.8,51
2022-02-19 17:54:09,16.8,51
2022-02-19 17:59:09,16.8,51
2022-02-19 18:04:09,16.7,51
2022-02-19 18:09:09,16.7,51.5
2022-02-19 18:14:09,16.7,51
2022-02-19 18:19:09,16.6,51.5
2022-02-19 18:24:09,16.6,51.5
2022-02-19 18:29:09,16.6,51.5
2022-02-19 18:34:09,17,54
2022-02-19 18:39:09,16.9,54
2022-02-19 18:44:09,16.9,54.5
2022-02-19 18:49:09,17,54.5
2022-02-19 18:54:09,17,55
2022-02-19 18:59:09,17,55
2022-02-19 19:04:09,17,54.5
2022-02-19 19:09:09,17,55.5
2022-02-19 19:14:09,17.1,56
2022-02-19 19:19:09,17.1,54.5
2022-02-19 19:24:09,17.1,54
2022-02-19 19:29:09,17.1,54
2022-02-19 19:34:09,17.1,53.5
2022-02-19 19:39:09,17.1,54
2022-02-19 19:44:09,17.1,55.5
2022-02-19 19:49:11,17.1,54.5
2022-02-19 19:54:09,17.1,54.5
2022-02-19 19:59:09,17.1,54.5
2022-02-19 20:04:09,17.1,54.5
2022-02-19 20:09:09,17.1,55
2022-02-19 20:14:09,17.1,55
2022-02-19 20:19:09,17.1,55
2022-02-19 20:24:09,17,55
2022-02-19 20:29:09,17,55
2022-02-19 20:34:09,17.1,55
2022-02-19 20:39:09,17.1,54.5
2022-02-19 20:44:09,17.1,55
2022-02-19 20:49:09,17.1,54
2022-02-19 20:54:09,17.1,54
2022-02-19 20:59:09,17.2,55
2022-02-19 21:04:09,17.3,55
2022-02-19 21:09:09,17.3,57
2022-02-19 21:14:09,17.4,57.5
2022-02-19 21:19:09,17.7,60
2022-02-19 21:24:09,17.8,60.5
2022-02-19 21:29:09,17.7,62
2022-02-19 21:34:09,17.7,65
2022-02-19 21:39:09,17.6,62.5
2022-02-19 21:44:09,17.5,60.5
2022-02-19 21:49:09,17.4,59.5
2022-02-19 21:54:09,17.5,58.5
2022-02-19 21:59:09,17.4,58
2022-02-19 22:04:09,17.4,58
2022-02-19 22:09:09,17.4,57.5
2022-02-19 22:14:16,17.4,57
2022-02-19 22:19:09,17.4,57
2022-02-19 22:24:09,17.4,56.5
2022-02-19 22:29:09,17.3,56
2022-02-19 22:34:09,17.3,57.5
2022-02-19 22:39:09,17.3,56.5
2022-02-19 22:44:09,17.3,56
2022-02-19 22:49:09,17.2,56
2022-02-19 22:54:09,17.2,55.5
2022-02-19 22:59:09,17.2,55.5
2022-02-19 23:04:09,17.2,55.5
2022-02-19 23:09:09,17.2,56
2022-02-19 23:14:09,17.2,56
2022-02-19 23:19:09,17.2,56.5
2022-02-19 23:24:09,17.2,56.5
2022-02-19 23:29:09,17.2,56.5
2022-02-19 23:34:09,17.2,56.5
2022-02-19 23:39:09,17.2,56.5
2022-02-19 23:44:09,17.1,56.5
2022-02-19 23:49:09,17.1,56.5
2022-02-19 23:54:09,17.1,56.5
2022-02-19 23:59:09,17.1,56.5
2022-02-20 00:04:09,17.1,57
2022-02-20 00:09:09,17.1,57
2022-02-20 00:14:09,17,57
2022-02-20 00:19:09,17,56.5
2022-02-20 00:24:09,17,56.5
2022-02-20 00:29:09,17,57
2022-02-20 00:34:09,17,57
2022-02-20 00:39:09,17,57.5
2022-02-20 00:44:09,17.1,57
2022-02-20 00:49:09,17.1,57
2022-02-20 00:59:09,17.1,57
2022-02-20 01:04:09,17.1,57
2022-02-20 01:09:08,17,57
2022-02-20 01:14:09,17,57
2022-02-20 01:19:08,17,57
2022-02-20 01:24:08,17,57
2022-02-20 01:29:09,17,56.5
2022-02-20 01:34:08,17,56.5
2022-02-20 01:39:08,17,56.5
2022-02-20 01:44:08,17,56.5
2022-02-20 01:49:08,17,56.5
2022-02-20 01:54:08,17,56.5
2022-02-20 01:59:08,17,56
2022-02-20 02:04:08,17,56
2022-02-20 02:09:08,17,56
2022-02-20 02:14:08,17,56
2022-02-20 02:19:08,17,56
2022-02-20 02:24:08,17,56
2022-02-20 02:29:08,17,55.5
2022-02-20 02:34:08,17,55.5
2022-02-20 02:39:08,17,56
2022-02-20 02:44:08,17,55.5
2022-02-20 02:49:08,17,55.5
2022-02-20 02:54:08,17,56
2022-02-20 02:59:08,17,56
2022-02-20 03:04:08,17,55.5
2022-02-20 03:09:08,17,55.5
2022-02-20 03:14:08,17,55.5
2022-02-20 03:19:08,17,55.5
2022-02-20 03:24:08,17,55.5
2022-02-20 03:29:08,17,55
2022-02-20 03:34:08,17,55
2022-02-20 03:39:08,17,55
2022-02-20 03:44:08,17,55
2022-02-20 03:49:08,17,55
2022-02-20 03:54:08,17,55
2022-02-20 03:59:08,17,55
2022-02-20 04:04:08,17,55.5
2022-02-20 04:09:08,17,55.5
2022-02-20 04:14:08,17,55.5
2022-02-20 04:19:08,17,55.5
2022-02-20 04:24:08,17,55.5
2022-02-20 04:29:08,17,55.5
2022-02-20 04:34:08,17,55.5
2022-02-20 04:39:08,17,55.5
2022-02-20 04:44:08,17,55.5
2022-02-20 04:49:08,17,55.5
2022-02-20 04:54:08,17,55.5
2022-02-20 04:59:08,17,55
2022-02-20 05:04:08,17,55
2022-02-20 05:09:08,17,55
2022-02-20 05:14:08,17,55
2022-02-20 05:19:08,17,55
2022-02-20 05:24:08,17,55
2022-02-20 05:29:08,17,55
2022-02-20 05:34:08,17,55
2022-02-20 05:39:08,17,54.5
2022-02-20 05:44:08,17,55
2022-02-20 05:49:08,17,55
2022-02-20 05:54:08,17,55
2022-02-20 05:59:08,16.9,55
2022-02-20 06:04:08,16.9,55
2022-02-20 06:09:08,16.9,55
2022-02-20 06:14:08,16.9,55.5
2022-02-20 06:19:08,17,55
2022-02-20 06:24:08,17,55.5
2022-02-20 06:29:08,16.9,55
2022-02-20 06:34:08,16.9,55
2022-02-20 06:39:08,16.9,55.5
2022-02-20 06:44:08,16.9,55.5
2022-02-20 06:49:08,16.9,55.5
2022-02-20 06:54:08,16.9,55.5
2022-02-20 06:59:08,16.9,55.5
2022-02-20 07:04:08,16.9,55.5
2022-02-20 07:09:08,16.9,55.5
2022-02-20 07:14:08,24.8,54
2022-02-20 07:19:08,30.1,36.5
2022-02-20 07:24:08,27.8,37.5
2022-02-20 07:29:08,32.5,30
2022-02-20 07:39:08,32.9,30.5
2022-02-20 07:44:08,28.1,38.5
2022-02-20 07:49:08,24.8,46
2022-02-20 07:54:08,23.3,49.5
2022-02-20 07:59:08,22.2,52
2022-02-20 08:04:08,21.7,52
2022-02-20 08:09:08,21.1,54
2022-02-20 08:14:08,20.6,55
2022-02-20 08:19:08,20.3,56
2022-02-20 08:24:08,20.3,61.5
2022-02-20 08:29:08,32.8,39
2022-02-20 08:34:08,25.7,46.5
2022-02-20 08:39:08,19.5,60.5
2022-02-20 08:44:08,19.1,60.5
2022-02-20 08:49:08,19.2,59.5
2022-02-20 08:54:08,18.6,59.5
2022-02-20 08:59:08,18.6,59
2022-02-20 09:04:08,18.6,58.5
2022-02-20 09:09:08,18.5,58
2022-02-20 09:14:08,18.5,59
2022-02-20 09:19:08,18.2,59
2022-02-20 09:24:08,18,61
2022-02-20 09:29:08,18,60
2022-02-20 09:34:08,18.2,59
2022-02-20 09:39:08,18.2,59
2022-02-20 09:44:08,18.1,59
2022-02-20 09:49:08,18.1,59.5
2022-02-20 09:54:08,18.2,58.5
2022-02-20 09:59:08,18,58.5
2022-02-20 10:04:08,18.1,58.5
2022-02-20 10:09:08,18,59
2022-02-20 10:14:08,17.9,60.5
2022-02-20 10:19:08,17.9,60
2022-02-20 10:24:08,17.8,55
2022-02-20 10:29:08,17.9,57.5
2022-02-20 10:34:08,17.9,57.5
2022-02-20 10:39:08,17.8,57.5
2022-02-20 10:44:08,17.8,58
2022-02-20 10:49:08,17.8,57
2022-02-20 10:54:08,17.8,56.5
2022-02-20 10:59:08,17.7,56.5
2022-02-20 11:04:08,17.7,56.5
2022-02-20 11:09:08,17.7,56.5
2022-02-20 11:14:08,17.7,57
2022-02-20 11:19:08,17.7,57
2022-02-20 11:24:08,17.7,57.5
2022-02-20 11:29:08,17.7,57
2022-02-20 11:34:09,17.7,57
2022-02-20 11:39:08,17.7,57
2022-02-20 11:44:08,17.7,57
2022-02-20 11:49:08,17.8,59
2022-02-20 11:54:08,17.8,59
2022-02-20 11:59:08,17.8,58.5
2022-02-20 12:04:08,17.9,59
2022-02-20 12:09:08,17.8,59
2022-02-20 12:14:08,17.8,58
2022-02-20 12:19:08,17.8,58
2022-02-20 12:24:08,17.8,58.5
2022-02-20 12:34:08,17.9,59
2022-02-20 12:39:08,17.9,60
2022-02-20 12:44:08,17.9,59.5
2022-02-20 12:49:08,18,59.5
2022-02-20 12:54:08,18,59.5
2022-02-20 12:59:08,18,60
2022-02-20 13:04:08,18.1,59.5
2022-02-20 13:09:08,18.1,59
2022-02-20 13:14:08,18.2,58.5
2022-02-20 13:19:08,18.2,58.5
2022-02-20 13:24:08,18.3,58
2022-02-20 13:29:08,18.4,58
2022-02-20 13:34:08,18.5,57.5
2022-02-20 13:39:08,18.5,57.5
2022-02-20 13:44:08,18.6,57
2022-02-20 13:49:08,18.6,57
2022-02-20 13:54:08,18.7,57.5
2022-02-20 13:59:08,18.7,57
2022-02-20 14:04:08,18.7,56.5
2022-02-20 14:09:08,18.8,56.5
2022-02-20 14:14:08,18.8,56.5
2022-02-20 14:19:08,18.9,56
2022-02-20 14:24:08,18.9,56
2022-02-20 14:29:08,18.8,56
2022-02-20 14:34:08,18.9,56
2022-02-20 14:39:08,18.8,55.5
2022-02-20 14:44:08,18.8,55
2022-02-20 14:49:08,18.8,55
2022-02-20 14:54:08,18.8,54.5
2022-02-20 14:59:08,18.8,54.5
2022-02-20 15:04:08,18.8,55
2022-02-20 15:09:08,18.8,55
2022-02-20 15:14:08,18.8,55
2022-02-20 15:19:08,18.8,55
2022-02-20 15:24:08,18.8,54
2022-02-20 15:29:08,18.8,54
2022-02-20 15:34:08,18.8,54
2022-02-20 15:39:08,18.8,53.5
2022-02-20 15:44:08,18.8,53.5
2022-02-20 15:49:08,18.8,53
2022-02-20 15:54:08,18.8,53
2022-02-20 15:59:08,18.8,53
2022-02-20 16:04:08,18.7,53
2022-02-20 16:09:08,18.7,53.5
2022-02-20 16:14:08,18.8,54
2022-02-20 16:19:08,18.8,54
2022-02-20 16:24:12,18.8,54.5
2022-02-20 16:29:08,18.8,54.5
2022-02-20 16:34:08,18.8,54.5
2022-02-20 16:39:08,18.8,55
2022-02-20 16:44:08,18.7,54.5
2022-02-20 16:49:08,18.7,54.5
2022-02-20 16:54:08,18.7,54
2022-02-20 16:59:08,18.6,54.5
2022-02-20 17:04:08,18.7,57
2022-02-20 17:09:08,18.6,60
2022-02-20 17:14:08,18.6,61
2022-02-20 17:19:08,18.6,60.5
2022-02-20 17:24:08,18.6,59.5
2022-02-20 17:29:08,18.5,59
2022-02-20 17:34:07,18.5,59.5
2022-02-20 17:39:08,18.5,57
2022-02-20 17:44:07,18.5,57
2022-02-20 17:49:08,18.4,56.5
2022-02-20 17:54:07,18.5,56
2022-02-20 17:59:07,18.4,57.5
2022-02-20 18:04:08,18.4,56
2022-02-20 18:09:07,18.4,57
2022-02-20 18:14:08,18.3,56.5
2022-02-20 18:19:07,18.3,56
2022-02-20 18:24:07,18.3,56
2022-02-20 18:29:08,18.3,55.5
2022-02-20 18:34:07,18.2,56
2022-02-20 18:39:07,18.2,55.5
2022-02-20 18:44:07,18.2,55
2022-02-20 18:49:07,18.2,56
2022-02-20 18:54:07,18.2,56.5
2022-02-20 18:59:07,18.2,56
2022-02-20 19:04:07,18.2,57
2022-02-20 19:09:07,18.1,57
2022-02-20 19:14:07,18.1,56.5
2022-02-20 19:19:07,18.1,57
2022-02-20 19:24:07,18.1,56.5
2022-02-20 19:29:07,18.1,57
2022-02-20 19:34:07,18.1,57
2022-02-20 19:39:07,18.1,57.5
2022-02-20 19:44:07,18.1,57
2022-02-20 19:49:07,18.1,57.5
2022-02-20 19:54:07,18.1,57
2022-02-20 19:59:07,18.1,57
2022-02-20 20:04:07,18.1,57.5
2022-02-20 20:09:07,18.1,57
2022-02-20 20:14:07,18.1,58.5
2022-02-20 20:19:07,18.3,60.5
2022-02-20 20:24:07,18.5,62.5
2022-02-20 20:29:07,18.4,62.5
2022-02-20 20:34:07,18.5,70
2022-02-20 20:39:07,18.4,64.5
2022-02-20 20:44:07,18.3,63.5
2022-02-20 20:49:07,18.2,63
2022-02-20 20:54:07,18.1,63
2022-02-20 20:59:07,18,62
2022-02-20 21:04:07,18,62
2022-02-20 21:09:07,17.9,61.5
2022-02-20 21:14:07,17.9,61.5
2022-02-20 21:19:07,17.9,61.5
2022-02-20 21:24:07,17.9,61
2022-02-20 21:29:07,17.8,61
2022-02-20 21:34:07,17.8,61
2022-02-20 21:39:07,17.7,60.5
2022-02-20 21:44:07,17.7,60.5
2022-02-20 21:49:07,17.7,60.5
2022-02-20 21:54:07,17.7,60.5
2022-02-20 21:59:07,17.6,60
2022-02-20 22:04:07,17.6,60
2022-02-20 22:09:07,17.6,60
2022-02-20 22:14:07,17.6,60.5
2022-02-20 22:19:07,17.6,60.5
2022-02-20 22:24:07,17.6,60.5
2022-02-20 22:29:07,17.6,61
2022-02-20 22:34:07,17.6,61
2022-02-20 22:39:07,17.6,61
2022-02-20 22:44:09,17.6,61.5
2022-02-20 22:49:08,17.6,61.5
2022-02-20 22:54:07,17.5,61
2022-02-20 22:59:07,17.5,61
2022-02-20 23:04:07,17.5,61.5
2022-02-20 23:09:07,17.6,61.5
2022-02-20 23:14:07,17.5,61.5
2022-02-20 23:19:07,17.5,61.5
2022-02-20 23:24:07,17.5,61.5
2022-02-20 23:29:07,17.5,61
2022-02-20 23:34:07,17.5,61.5
2022-02-20 23:39:07,17.5,61.5
2022-02-20 23:44:07,17.4,62
2022-02-20 23:49:07,17.4,62
2022-02-20 23:54:07,17.4,62
2022-02-20 23:59:07,17.4,62
2022-02-21 00:04:07,17.4,62
2022-02-21 00:09:07,17.4,62.5
2022-02-21 00:14:07,17.4,62.5
2022-02-21 00:19:07,17.4,62.5
2022-02-21 00:24:07,17.4,62.5
2022-02-21 00:29:07,17.3,62.5
2022-02-21 00:34:07,17.3,62.5
2022-02-21 00:39:07,17.5,62.5
2022-02-21 00:44:07,17.6,62
2022-02-21 00:49:07,17.6,62
2022-02-21 00:54:07,17.6,62
2022-02-21 00:59:07,17.6,62
2022-02-21 01:04:07,17.6,61.5
2022-02-21 01:09:07,17.6,61.5
2022-02-21 01:14:07,17.6,61.5
2022-02-21 01:19:07,17.6,61.5
2022-02-21 01:24:07,17.6,61.5
2022-02-21 01:29:07,17.6,61.5
2022-02-21 01:34:07,17.6,61.5
2022-02-21 01:39:07,17.6,61.5
2022-02-21 01:44:07,17.6,61.5
2022-02-21 01:49:07,17.6,61.5
2022-02-21 01:54:07,17.5,62
2022-02-21 01:59:07,17.5,61.5
2022-02-21 02:04:07,17.5,61
2022-02-21 02:09:07,17.5,61
2022-02-21 02:14:07,17.6,61
2022-02-21 02:19:07,17.6,61.5
2022-02-21 02:24:07,17.6,61.5
2022-02-21 02:29:07,17.6,61.5
2022-02-21 02:34:07,17.5,61.5
2022-02-21 02:39:07,17.5,61.5
2022-02-21 02:44:07,17.5,61.5
2022-02-21 02:49:07,17.5,61.5
2022-02-21 02:54:07,17.5,61.5
2022-02-21 02:59:07,17.5,62
2022-02-21 03:04:07,17.5,62
2022-02-21 03:09:07,17.5,62.5
2022-02-21 03:14:07,17.5,62.5
2022-02-21 03:19:07,17.5,62
2022-02-21 03:24:07,17.5,62
2022-02-21 03:29:07,17.5,62
2022-02-21 03:34:07,17.5,62
2022-02-21 03:39:07,17.5,62
2022-02-21 03:44:07,17.5,62
2022-02-21 03:49:07,17.5,62
2022-02-21 03:54:07,17.5,62
2022-02-21 03:59:07,17.5,62
2022-02-21 04:04:07,17.5,62
2022-02-21 04:09:07,17.5,62
2022-02-21 04:14:07,17.5,62
2022-02-21 04:19:07,17.5,62
2022-02-21 04:24:07,17.5,62
2022-02-21 04:29:07,17.5,62
2022-02-21 04:34:07,17.5,62
2022-02-21 04:39:07,17.5,62.5
2022-02-21 04:44:07,17.5,62
2022-02-21 04:49:07,17.5,62
2022-02-21 04:54:07,17.5,62
2022-02-21 04:59:07,17.5,62
2022-02-21 05:04:07,17.5,61.5
2022-02-21 05:09:07,17.5,61.5
2022-02-21 05:14:07,17.5,61.5
2022-02-21 05:19:07,17.5,61.5
2022-02-21 05:24:07,17.4,61.5
2022-02-21 05:29:07,17.5,61.5
2022-02-21 05:34:07,17.4,61.5
2022-02-21 05:39:07,17.4,61.5
2022-02-21 05:44:07,17.4,62
2022-02-21 05:49:07,17.4,62
2022-02-21 05:54:07,17.5,61.5
2022-02-21 05:59:07,17.5,62
2022-02-21 06:04:07,17.5,61.5
2022-02-21 06:09:07,17.4,61.5
2022-02-21 06:14:07,17.4,61.5
2022-02-21 06:19:07,17.4,61.5
2022-02-21 06:24:07,17.4,61.5
2022-02-21 06:29:07,17.4,61.5
2022-02-21 06:34:07,17.4,61.5
2022-02-21 06:44:07,17.4,62
2022-02-21 06:49:07,17.4,61.5
2022-02-21 06:54:07,17.4,62
2022-02-21 06:59:07,17.4,62
2022-02-21 07:04:07,17.4,61.5
2022-02-21 07:09:07,17.4,61.5
2022-02-21 07:14:07,17.4,61.5
2022-02-21 07:19:07,17.4,61.5
2022-02-21 07:24:07,17.4,61.5
2022-02-21 07:29:07,17.4,61.5
2022-02-21 07:34:07,17.4,61.5
2022-02-21 07:39:07,27,44.5
2022-02-21 07:44:07,28.8,38.5
2022-02-21 07:49:07,32,34.5
2022-02-21 07:54:07,26.5,42.5
2022-02-21 07:59:07,29.3,39.5
2022-02-21 08:04:07,30.2,39.5
2022-02-21 08:09:07,30.2,40.5
2022-02-21 08:14:07,28.8,43.5
2022-02-21 08:19:07,25.6,50.5
2022-02-21 08:24:07,20.5,62
2022-02-21 08:29:07,19,66.5
2022-02-21 08:34:07,18.8,68
2022-02-21 08:39:07,18.9,67.5
2022-02-21 08:44:07,18.9,68
2022-02-21 08:49:07,18.8,67
2022-02-21 08:54:07,18.8,67
2022-02-21 08:59:07,18.7,66.5
2022-02-21 09:04:07,18.5,66.5
2022-02-21 09:09:07,18.4,66.5
2022-02-21 09:14:07,18.4,67
2022-02-21 09:19:07,18.3,66.5
2022-02-21 09:24:07,18.3,66
2022-02-21 09:29:07,18.3,66
2022-02-21 09:34:07,18.2,66
2022-02-21 09:39:07,18.1,65.5
2022-02-21 09:44:07,18.1,65
2022-02-21 09:49:07,18.1,64.5
2022-02-21 09:54:07,18.1,64.5
2022-02-21 09:59:07,18.1,64
2022-02-21 10:04:07,18,64
2022-02-21 10:09:07,18,64
2022-02-21 10:14:07,18,64
2022-02-21 10:19:07,18,64
2022-02-21 10:24:07,17.9,64
2022-02-21 10:29:07,18,63.5
2022-02-21 10:39:07,17.9,63.5
2022-02-21 10:44:07,17.9,63.5
2022-02-21 10:49:06,17.9,63
2022-02-21 10:54:07,17.9,63
2022-02-21 10:59:07,17.9,62.5
2022-02-21 11:04:06,17.9,63
2022-02-21 11:09:06,17.9,62.5
2022-02-21 11:14:06,17.9,63
2022-02-21 11:19:06,17.9,62.5
2022-02-21 11:24:06,17.9,62.5
2022-02-21 11:29:06,17.9,63
2022-02-21 11:34:06,17.9,63
2022-02-21 11:39:06,17.9,63
2022-02-21 11:44:06,17.9,63
2022-02-21 11:49:06,17.9,63
2022-02-21 11:54:06,17.9,63
2022-02-21 11:59:06,17.9,63
2022-02-21 12:04:06,17.9,63
2022-02-21 12:09:06,17.9,63
2022-02-21 12:14:06,17.9,63
2022-02-21 12:19:06,17.9,63
2022-02-21 12:24:06,17.9,62.5
2022-02-21 12:29:06,17.9,63.5
2022-02-21 12:34:06,17.9,63.5
2022-02-21 12:39:06,17.9,64
2022-02-21 12:44:06,17.9,63.5
2022-02-21 12:49:06,17.9,63
2022-02-21 12:54:06,17.9,63
2022-02-21 12:59:06,17.9,63
2022-02-21 13:04:06,17.9,63
2022-02-21 13:09:06,17.9,63
2022-02-21 13:14:06,17.9,63
2022-02-21 13:19:06,17.9,63
2022-02-21 13:24:06,17.9,63
2022-02-21 13:29:06,17.9,63
2022-02-21 13:34:06,17.9,63.5
2022-02-21 13:39:06,17.9,65
2022-02-21 13:44:06,17.9,64.5
2022-02-21 13:49:06,17.9,64
2022-02-21 13:54:06,17.9,62.5
2022-02-21 13:59:06,18,63
2022-02-21 14:04:06,17.9,63
2022-02-21 14:09:06,17.9,62.5
2022-02-21 14:14:06,17.9,63
2022-02-21 14:19:06,17.9,63
2022-02-21 14:24:06,17.9,63.5
2022-02-21 14:29:06,17.9,63
2022-02-21 14:34:06,17.9,63
2022-02-21 14:39:06,17.9,63
2022-02-21 14:44:06,18,63
2022-02-21 14:49:06,17.9,62.5
2022-02-21 14:54:06,17.9,62.5
2022-02-21 14:59:06,17.9,62.5
2022-02-21 15:04:06,17.9,62.5
2022-02-21 15:09:06,18,62
2022-02-21 15:14:06,18,62
2022-02-21 15:19:06,17.9,62
2022-02-21 15:24:06,17.9,62
2022-02-21 15:29:06,18,61.5
2022-02-21 15:34:06,18,61.5
2022-02-21 15:39:06,17.9,62
2022-02-21 15:44:06,17.9,61.5
2022-02-21 15:49:06,17.9,62
2022-02-21 15:54:06,17.9,62
2022-02-21 15:59:06,17.9,62.5
2022-02-21 16:04:06,17.9,62.5
2022-02-21 16:09:06,17.9,62.5
2022-02-21 16:14:06,17.9,62.5
2022-02-21 16:19:06,17.9,63
2022-02-21 16:24:06,17.9,62.5
2022-02-21 16:29:06,18,61.5
2022-02-21 16:34:06,18,61.5
2022-02-21 16:39:06,18,61.5
2022-02-21 16:44:06,18.1,63.5
2022-02-21 16:49:06,18,63.5
2022-02-21 16:54:06,18,63
2022-02-21 16:59:06,18.1,63
2022-02-21 17:04:06,18,62.5
2022-02-21 17:09:06,18,62
2022-02-21 17:14:06,18,62
2022-02-21 17:19:06,18,62
2022-02-21 17:24:06,18,61.5
2022-02-21 17:29:06,18,61.5
2022-02-21 17:34:06,18,61.5
2022-02-21 17:39:06,18,61.5
2022-02-21 17:44:06,18,61.5
2022-02-21 17:49:06,18,61.5
2022-02-21 17:54:06,18,61.5
2022-02-21 17:59:06,18,61.5
2022-02-21 18:04:06,18,61.5
2022-02-21 18:09:06,18,61.5
2022-02-21 18:14:06,18,61.5
2022-02-21 18:19:06,18,61.5
2022-02-21 18:24:06,17.9,61.5
2022-02-21 18:29:06,17.9,62
2022-02-21 18:34:06,17.9,62
2022-02-21 18:39:06,17.9,62
2022-02-21 18:44:06,17.9,61.5
2022-02-21 18:49:06,17.9,61.5
2022-02-21 18:54:06,17.9,62
2022-02-21 18:59:06,17.9,61.5
2022-02-21 19:04:06,17.9,62
2022-02-21 19:09:06,17.9,62
2022-02-21 19:14:06,17.9,61.5
2022-02-21 19:19:06,17.9,61.5
2022-02-21 19:24:06,18,61.5
2022-02-21 19:29:06,18,62.5
2022-02-21 19:34:06,18,64
2022-02-21 19:39:06,18.3,73
2022-02-21 19:44:06,18.3,69.5
2022-02-21 19:49:06,18.2,68
2022-02-21 19:54:06,18.1,67
2022-02-21 19:59:06,18.1,66.5
2022-02-21 20:04:06,18,65.5
2022-02-21 20:14:06,18,65
2022-02-21 20:19:06,18,64.5
2022-02-21 20:24:06,18,64.5
2022-02-21 20:29:06,18,64
2022-02-21 20:34:06,17.9,64
2022-02-21 20:39:06,17.9,63.5
2022-02-21 20:44:06,17.9,63.5
2022-02-21 20:49:06,17.9,63.5
2022-02-21 20:54:06,17.9,63.5
2022-02-21 20:59:06,17.9,63.5
2022-02-21 21:04:06,17.9,63.5
2022-02-21 21:09:07,17.9,63.5
2022-02-21 21:14:06,17.9,63.5
2022-02-21 21:19:06,17.9,63.5
2022-02-21 21:24:06,17.9,63.5
2022-02-21 21:29:06,17.9,63.5
2022-02-21 21:34:06,17.9,63.5
2022-02-21 21:39:06,17.9,63.5
2022-02-21 21:44:06,17.9,63.5
2022-02-21 21:49:06,17.9,63
2022-02-21 21:54:06,17.9,63
